"YR  ","LIST ","DATE      ","TIME    ","TYPE","AMT1                            ","INT1                            ","AMT2                            ","INT2                            ","LIEN                            ","FEES                            ","DESC                    ","SEQ    ","CERT#  ","BATCH","AGROSS                        ","POSTED" 
"2007","32765","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33130","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33153","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33251","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33260","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33261","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33551","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33746","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33763","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33778","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33950","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","33951","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","35217","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","35289","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","35651","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","35898","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","35902","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","35985","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","36597","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","36663","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","36807","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","36829","05-05-2010","        ","P ",                            0.00,                            0.00,                            4.67,                            8.08,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0227",                             0,"P " 
"2007","36829","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","36887","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","37017","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","37079","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","37209","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","37911","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","37929","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","38148","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","38276","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","39005","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","39006","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2007","39023","05-13-2009","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","18095","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","18221","03-31-2009","        ","A ",                         -140.23,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED MAR PLATES CANC",   9999,  14486,"0000",                         -5990,"  " 
"2008","18221","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","18260","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","18411","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","18603","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","18681","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","19519","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","19793","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","19794","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","20098","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","20183","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","20361","06-24-2013","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","20530","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","20996","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","20997","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","21332","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","21335","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","21338","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","21721","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","22070","06-24-2013","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","22444","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","22445","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","22538","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","23665","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","24046","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","24158","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","24245","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","24516","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","25067","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","25471","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","25885","12-31-2009","        ","A ",                         -150.06,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED JAN-VEHICLE REG",   9999,  15557,"0000",                         -6410,"  " 
"2008","25885","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","26375","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","26376","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","26594","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","26668","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","26669","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","26670","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","26671","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","26672","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","27206","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","27207","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","27354","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","27355","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","27520","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","27521","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","27556","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","28222","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","28413","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","28582","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","29145","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","29148","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","29191","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","29526","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","29767","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","29864","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","31194","06-24-2013","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","31247","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","31348","07-31-2009","        ","A ",                         -160.12,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED OCT-VEHICLE REG",   9999,  14966,"0000",                         -6840,"  " 
"2008","31348","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","31349","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","32433","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","32829","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","32901","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","33391","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","33401","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","33691","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","33873","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","33909","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","33926","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","33958","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","34112","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35085","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35121","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35381","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35565","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35849","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35876","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35876","05-28-2010","08:31:29","P ",                          171.04,                           33.80,                            0.00,                            0.00,                            0.00,                            0.00,"PARTIAL PAYMENT         ",   9999,      0,"0236",                             0,"  " 
"2008","35958","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35963","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","35980","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","36014","05-12-2010","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","36673","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","36712","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","37209","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","37531","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","37620","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","38113","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","38410","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","38737","06-24-2013","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2008","38739","06-24-2013","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","18102","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","18103","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","18371","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","18596","06-27-2011","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","18676","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","18912","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","19396","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","19397","06-25-2012","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
"2009","19472","03-31-2010","        ","A ",                          -63.30,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"PRORATED MAR-VEHICLE SOL",   9999,  15771,"0000",                         -2590,"  " 
"2009","19472","06-24-2013","        ","S ",                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,                            0.00,"SUSPENDED               ",   9999,      0,"0000",                             0,"  " 
